,date,time,dt,forecast,actual,delta,dev,peak,dam,rtm,regdn,regup,rrs,nspin
30047,6/9/15,11:45:00 PM,9/6/15 23:45,0,0,0,2,0,36.41928571,31.96,8.11,6.24,6.24,1
30048,6/10/15,12:00:00 AM,10/6/15 0:00,0,0,0,2,0,31.945,32.35,8,5.24,3.51,1
30049,6/10/15,12:15:00 AM,10/6/15 0:15,0,0,0,2,0,31.945,31.29,8,5.24,3.51,1
30050,6/10/15,12:30:00 AM,10/6/15 0:30,0,0,0,2,0,31.945,28.68,8,5.24,3.51,1
30051,6/10/15,12:45:00 AM,10/6/15 0:45,0,0,0,2,0,31.945,27.98,8,5.24,3.51,1
30052,6/10/15,1:00:00 AM,10/6/15 1:00,0,0,0,2,0,28.20857143,27.67,7.5,4.99,3.51,1
30053,6/10/15,1:15:00 AM,10/6/15 1:15,0,0,0,2,0,28.20857143,27.37,7.5,4.99,3.51,1
30054,6/10/15,1:30:00 AM,10/6/15 1:30,0,0,0,2,0,28.20857143,26.55,7.5,4.99,3.51,1
30055,6/10/15,1:45:00 AM,10/6/15 1:45,0,0,0,2,0,28.20857143,26.36,7.5,4.99,3.51,1
30056,6/10/15,2:00:00 AM,10/6/15 2:00,0,0,0,2,0,26.35,25.49,7.43,3.7,3.51,1
30057,6/10/15,2:15:00 AM,10/6/15 2:15,0,0,0,2,0,26.35,25.54,7.43,3.7,3.51,1
30058,6/10/15,2:30:00 AM,10/6/15 2:30,0,0,0,2,0,26.35,25.18,7.43,3.7,3.51,1
30059,6/10/15,2:45:00 AM,10/6/15 2:45,0,0,0,2,0,26.35,25.31,7.43,3.7,3.51,1
30060,6/10/15,3:00:00 AM,10/6/15 3:00,0,0,0,2,0,25.84,25.3,5.65,3.51,3,1
30061,6/10/15,3:15:00 AM,10/6/15 3:15,0,0,0,2,0,25.84,25.18,5.65,3.51,3,1
30062,6/10/15,3:30:00 AM,10/6/15 3:30,0,0,0,2,0,25.84,25.17,5.65,3.51,3,1
30063,6/10/15,3:45:00 AM,10/6/15 3:45,0,0,0,2,0,25.84,25.19,5.65,3.51,3,1
30064,6/10/15,4:00:00 AM,10/6/15 4:00,0,0,0,2,0,26,25.15,7,4.08,3.51,1
30065,6/10/15,4:15:00 AM,10/6/15 4:15,0,0,0,2,0,26,24.97,7,4.08,3.51,1
30066,6/10/15,4:30:00 AM,10/6/15 4:30,0,0,0,2,0,26,25.15,7,4.08,3.51,1
30067,6/10/15,4:45:00 AM,10/6/15 4:45,0,0,0,2,0,26,25.4,7,4.08,3.51,1
30068,6/10/15,5:00:00 AM,10/6/15 5:00,0,0,0,2,0,29.35214286,26.2,9.91,4.08,4,1
30069,6/10/15,5:15:00 AM,10/6/15 5:15,0,0,0,2,0,29.35214286,26.06,9.91,4.08,4,1
30070,6/10/15,5:30:00 AM,10/6/15 5:30,0,0,0,2,0,29.35214286,26.88,9.91,4.08,4,1
30071,6/10/15,5:45:00 AM,10/6/15 5:45,0,0,0,2,0,29.35214286,25.32,9.91,4.08,4,1
30072,6/10/15,6:00:00 AM,10/6/15 6:00,0,0,0,2,0,31.36285714,27.29,14.61,12,11,1
30073,6/10/15,6:15:00 AM,10/6/15 6:15,0,0,0,2,0,31.36285714,26.9,14.61,12,11,1
30074,6/10/15,6:30:00 AM,10/6/15 6:30,0,0,0,2,0,31.36285714,26.96,14.61,12,11,1
30075,6/10/15,6:45:00 AM,10/6/15 6:45,0,0,0,2,0,31.36285714,26.96,14.61,12,11,1
30076,6/10/15,7:00:00 AM,10/6/15 7:00,0,0,0,2,1,32.18,26.47,14.11,8.68,10,1
30077,6/10/15,7:15:00 AM,10/6/15 7:15,0,0,0,2,1,32.18,27.31,14.11,8.68,10,1
30078,6/10/15,7:30:00 AM,10/6/15 7:30,0,0,0,2,1,32.18,27.22,14.11,8.68,10,1
30079,6/10/15,7:45:00 AM,10/6/15 7:45,0,0,0,2,1,32.18,27.99,14.11,8.68,10,1
30080,6/10/15,8:00:00 AM,10/6/15 8:00,0,0,0,2,1,33.29,30.86,8,3.46,5.51,1
30081,6/10/15,8:15:00 AM,10/6/15 8:15,0,0,0,2,1,33.29,31.73,8,3.46,5.51,1
30082,6/10/15,8:30:00 AM,10/6/15 8:30,0,0,0,2,1,33.29,31.87,8,3.46,5.51,1
30083,6/10/15,8:45:00 AM,10/6/15 8:45,0,0,0,2,1,33.29,32.43,8,3.46,5.51,1
30084,6/10/15,9:00:00 AM,10/6/15 9:00,0,0,0,2,1,34.94714286,33.75,8.61,3.35,5.35,1
30085,6/10/15,9:15:00 AM,10/6/15 9:15,0,0,0,2,1,34.94714286,36.19,8.61,3.35,5.35,1
30086,6/10/15,9:30:00 AM,10/6/15 9:30,0,0,0,2,1,34.94714286,37.31,8.61,3.35,5.35,1
30087,6/10/15,9:45:00 AM,10/6/15 9:45,0,0,0,2,1,34.94714286,41.7,8.61,3.35,5.35,1
30088,6/10/15,10:00:00 AM,10/6/15 10:00,0,0,0,2,1,35.26928571,36.2,7.46,3.51,5.51,1
30089,6/10/15,10:15:00 AM,10/6/15 10:15,0,0,0,2,1,35.26928571,39.22,7.46,3.51,5.51,1
30090,6/10/15,10:30:00 AM,10/6/15 10:30,0,0,0,2,1,35.26928571,41.47,7.46,3.51,5.51,1
30091,6/10/15,10:45:00 AM,10/6/15 10:45,0,0,0,2,1,35.26928571,39.49,7.46,3.51,5.51,1
30092,6/10/15,11:00:00 AM,10/6/15 11:00,0,0,0,2,1,35.49357143,38.67,3.62,3.27,3.51,1
30093,6/10/15,11:15:00 AM,10/6/15 11:15,0,0,0,2,1,35.49357143,39.9,3.62,3.27,3.51,1
30094,6/10/15,11:30:00 AM,10/6/15 11:30,0,0,0,2,1,35.49357143,40.97,3.62,3.27,3.51,1
30095,6/10/15,11:45:00 AM,10/6/15 11:45,0,0,0,2,1,35.49357143,42.35,3.62,3.27,3.51,1
30096,6/10/15,12:00:00 PM,10/6/15 12:00,0,0,0,2,1,40.22214286,40.46,2.31,4,7.11,1
30097,6/10/15,12:15:00 PM,10/6/15 12:15,0,0,0,2,1,40.22214286,39.98,2.31,4,7.11,1
30098,6/10/15,12:30:00 PM,10/6/15 12:30,0,0,0,2,1,40.22214286,40.87,2.31,4,7.11,1
30099,6/10/15,12:45:00 PM,10/6/15 12:45,0,0,0,2,1,40.22214286,41.88,2.31,4,7.11,1
30100,6/10/15,1:00:00 PM,10/6/15 13:00,0,0,0,2,1,41.83071429,40.49,4.75,6.16,8.57,1
30101,6/10/15,1:15:00 PM,10/6/15 13:15,0,0,0,2,1,41.83071429,42.1,4.75,6.16,8.57,1
30102,6/10/15,1:30:00 PM,10/6/15 13:30,0,0,0,2,1,41.83071429,42.95,4.75,6.16,8.57,1
30103,6/10/15,1:45:00 PM,10/6/15 13:45,0,0,0,2,1,41.83071429,43.48,4.75,6.16,8.57,1
30104,6/10/15,2:00:00 PM,10/6/15 14:00,0,0,0,2,1,44.42928571,44.57,4.75,8,10.72,2.61
30105,6/10/15,2:15:00 PM,10/6/15 14:15,0,0,0,2,1,44.42928571,46.28,4.75,8,10.72,2.61
30106,6/10/15,2:30:00 PM,10/6/15 14:30,0,0,0,2,1,44.42928571,46.88,4.75,8,10.72,2.61
30107,6/10/15,2:45:00 PM,10/6/15 14:45,0,0,0,2,1,44.42928571,47.62,4.75,8,10.72,2.61
30108,6/10/15,3:00:00 PM,10/6/15 15:00,0,0,0,2,1,60.34,50,5,23.49,26.84,2.61
30109,6/10/15,3:15:00 PM,10/6/15 15:15,0,0,0,2,1,60.34,49.11,5,23.49,26.84,2.61
30110,6/10/15,3:30:00 PM,10/6/15 15:30,0,0,0,2,1,60.34,51.54,5,23.49,26.84,2.61
30111,6/10/15,3:45:00 PM,10/6/15 15:45,0,0,0,2,1,60.34,64.28,5,23.49,26.84,2.61
30112,6/10/15,4:00:00 PM,10/6/15 16:00,0,0,0,2,1,71.76642857,61.84,5.65,34.15,37.76,26.76
30113,6/10/15,4:15:00 PM,10/6/15 16:15,0,0,0,2,1,71.76642857,61.8,5.65,34.15,37.76,26.76
30114,6/10/15,4:30:00 PM,10/6/15 16:30,0,0,0,2,1,71.76642857,81.19,5.65,34.15,37.76,26.76
30115,6/10/15,4:45:00 PM,10/6/15 16:45,0,0,0,2,1,71.76642857,51.52,5.65,34.15,37.76,26.76
30116,6/10/15,5:00:00 PM,10/6/15 17:00,0,0,0,2,1,60.79285714,50.36,4.75,22.91,27.01,18.91
30117,6/10/15,5:15:00 PM,10/6/15 17:15,0,0,0,2,1,60.79285714,50.3,4.75,22.91,27.01,18.91
30118,6/10/15,5:30:00 PM,10/6/15 17:30,0,0,0,2,1,60.79285714,50.67,4.75,22.91,27.01,18.91
30119,6/10/15,5:45:00 PM,10/6/15 17:45,0,0,0,2,1,60.79285714,50.78,4.75,22.91,27.01,18.91
30120,6/10/15,6:00:00 PM,10/6/15 18:00,0,0,0,2,1,49.61142857,47.81,4.75,10,16.99,1
30121,6/10/15,6:15:00 PM,10/6/15 18:15,0,0,0,2,1,49.61142857,47.34,4.75,10,16.99,1
30122,6/10/15,6:30:00 PM,10/6/15 18:30,0,0,0,2,1,49.61142857,47.1,4.75,10,16.99,1
30123,6/10/15,6:45:00 PM,10/6/15 18:45,0,0,0,2,1,49.61142857,46.27,4.75,10,16.99,1
30124,6/10/15,7:00:00 PM,10/6/15 19:00,0,0,0,2,1,44.64357143,43.95,5.65,8.31,12.27,1
30125,6/10/15,7:15:00 PM,10/6/15 19:15,0,0,0,2,1,44.64357143,43.48,5.65,8.31,12.27,1
30126,6/10/15,7:30:00 PM,10/6/15 19:30,0,0,0,2,1,44.64357143,42.13,5.65,8.31,12.27,1
30127,6/10/15,7:45:00 PM,10/6/15 19:45,0,0,0,2,1,44.64357143,42.52,5.65,8.31,12.27,1
30128,6/10/15,8:00:00 PM,10/6/15 20:00,0,0,0,2,1,40.09714286,42.34,3.73,6.51,8.03,1
30129,6/10/15,8:15:00 PM,10/6/15 20:15,0,0,0,2,1,40.09714286,42.48,3.73,6.51,8.03,1
30130,6/10/15,8:30:00 PM,10/6/15 20:30,0,0,0,2,1,40.09714286,44.57,3.73,6.51,8.03,1
30131,6/10/15,8:45:00 PM,10/6/15 20:45,0,0,0,2,1,40.09714286,45.67,3.73,6.51,8.03,1
30132,6/10/15,9:00:00 PM,10/6/15 21:00,0,0,0,2,1,38.10142857,45.14,7.41,6.82,6.82,1
30133,6/10/15,9:15:00 PM,10/6/15 21:15,0,0,0,2,1,38.10142857,42.24,7.41,6.82,6.82,1
30134,6/10/15,9:30:00 PM,10/6/15 21:30,0,0,0,2,1,38.10142857,39.4,7.41,6.82,6.82,1
30135,6/10/15,9:45:00 PM,10/6/15 21:45,0,0,0,2,1,38.10142857,37.94,7.41,6.82,6.82,1
30136,6/10/15,10:00:00 PM,10/6/15 22:00,0,0,0,2,1,37.56857143,36.05,7.5,7.22,7.22,1
30137,6/10/15,10:15:00 PM,10/6/15 22:15,0,0,0,2,0,37.56857143,37.74,7.5,7.22,7.22,1
30138,6/10/15,10:30:00 PM,10/6/15 22:30,0,0,0,2,0,37.56857143,32.79,7.5,7.22,7.22,1
30139,6/10/15,10:45:00 PM,10/6/15 22:45,0,0,0,2,0,37.56857143,31.63,7.5,7.22,7.22,1
30140,6/10/15,11:00:00 PM,10/6/15 23:00,0,0,0,2,0,35.78642857,31.15,8,5.51,5.51,1
30141,6/10/15,11:15:00 PM,10/6/15 23:15,0,0,0,2,0,35.78642857,31.99,8,5.51,5.51,1
30142,6/10/15,11:30:00 PM,10/6/15 23:30,0,0,0,2,0,35.78642857,32.31,8,5.51,5.51,1
30143,6/10/15,11:45:00 PM,10/6/15 23:45,0,0,0,2,0,35.78642857,32.51,8,5.51,5.51,1
30144,6/11/15,12:00:00 AM,11/6/15 0:00,0,0,0,2,0,31.83071429,31.73,8,9.12,8.12,1
30145,6/11/15,12:15:00 AM,11/6/15 0:15,0,0,0,2,0,31.83071429,31.33,8,9.12,8.12,1
30146,6/11/15,12:30:00 AM,11/6/15 0:30,0,0,0,2,0,31.83071429,30.89,8,9.12,8.12,1
30147,6/11/15,12:45:00 AM,11/6/15 0:45,0,0,0,2,0,31.83071429,29.8,8,9.12,8.12,1
30148,6/11/15,1:00:00 AM,11/6/15 1:00,0,0,0,2,0,25.29,27.07,7.5,3.78,3.51,1
30149,6/11/15,1:15:00 AM,11/6/15 1:15,0,0,0,2,0,25.29,24.16,7.5,3.78,3.51,1
30150,6/11/15,1:30:00 AM,11/6/15 1:30,0,0,0,2,0,25.29,18.08,7.5,3.78,3.51,1
30151,6/11/15,1:45:00 AM,11/6/15 1:45,0,0,0,2,0,25.29,18.29,7.5,3.78,3.51,1
30152,6/11/15,2:00:00 AM,11/6/15 2:00,0,0,0,2,0,24.35928571,23.3,7.5,3.51,3.47,1
30153,6/11/15,2:15:00 AM,11/6/15 2:15,0,0,0,2,0,24.35928571,16.1,7.5,3.51,3.47,1
30154,6/11/15,2:30:00 AM,11/6/15 2:30,0,0,0,2,0,24.35928571,21.61,7.5,3.51,3.47,1
30155,6/11/15,2:45:00 AM,11/6/15 2:45,0,0,0,2,0,24.35928571,21.4,7.5,3.51,3.47,1
30156,6/11/15,3:00:00 AM,11/6/15 3:00,0,0,0,2,0,23.38857143,21.31,7,2.95,3,1
30157,6/11/15,3:15:00 AM,11/6/15 3:15,0,0,0,2,0,23.38857143,21.44,7,2.95,3,1
30158,6/11/15,3:30:00 AM,11/6/15 3:30,0,0,0,2,0,23.38857143,21.81,7,2.95,3,1
30159,6/11/15,3:45:00 AM,11/6/15 3:45,0,0,0,2,0,23.38857143,17.77,7,2.95,3,1
30160,6/11/15,4:00:00 AM,11/6/15 4:00,0,0,0,2,0,23.31928571,16.21,7.5,3.6,3,1
30161,6/11/15,4:15:00 AM,11/6/15 4:15,0,0,0,2,0,23.31928571,16.7,7.5,3.6,3,1
30162,6/11/15,4:30:00 AM,11/6/15 4:30,0,0,0,2,0,23.31928571,16.42,7.5,3.6,3,1
30163,6/11/15,4:45:00 AM,11/6/15 4:45,0,0,0,2,0,23.31928571,20.54,7.5,3.6,3,1
30164,6/11/15,5:00:00 AM,11/6/15 5:00,0,0,0,2,0,25.52142857,17.74,10,3.97,3.51,1
30165,6/11/15,5:15:00 AM,11/6/15 5:15,0,0,0,2,0,25.52142857,22.14,10,3.97,3.51,1
30166,6/11/15,5:30:00 AM,11/6/15 5:30,0,0,0,2,0,25.52142857,22.09,10,3.97,3.51,1
30167,6/11/15,5:45:00 AM,11/6/15 5:45,0,0,0,2,0,25.52142857,23.92,10,3.97,3.51,1
30168,6/11/15,6:00:00 AM,11/6/15 6:00,0,0,0,2,0,31.50142857,23.81,8,14.25,9.17,1
30169,6/11/15,6:15:00 AM,11/6/15 6:15,0,0,0,2,0,31.50142857,22.8,8,14.25,9.17,1
30170,6/11/15,6:30:00 AM,11/6/15 6:30,0,0,0,2,0,31.50142857,22.8,8,14.25,9.17,1
30171,6/11/15,6:45:00 AM,11/6/15 6:45,0,0,0,2,0,31.50142857,23.59,8,14.25,9.17,1
30172,6/11/15,7:00:00 AM,11/6/15 7:00,0,0,0,2,1,31.68571429,25.42,8,5.6,6.6,1
30173,6/11/15,7:15:00 AM,11/6/15 7:15,0,0,0,2,1,31.68571429,24.89,8,5.6,6.6,1
30174,6/11/15,7:30:00 AM,11/6/15 7:30,0,0,0,2,1,31.68571429,26.24,8,5.6,6.6,1
30175,6/11/15,7:45:00 AM,11/6/15 7:45,0,0,0,2,1,31.68571429,27.01,8,5.6,6.6,1
30176,6/11/15,8:00:00 AM,11/6/15 8:00,0,0,0,2,1,33.21214286,29.01,8,3.51,6.59,1
30177,6/11/15,8:15:00 AM,11/6/15 8:15,0,0,0,2,1,33.21214286,30.4,8,3.51,6.59,1
30178,6/11/15,8:30:00 AM,11/6/15 8:30,0,0,0,2,1,33.21214286,30.83,8,3.51,6.59,1
30179,6/11/15,8:45:00 AM,11/6/15 8:45,0,0,0,2,1,33.21214286,31.11,8,3.51,6.59,1
30180,6/11/15,9:00:00 AM,11/6/15 9:00,0,0,0,2,1,34.05428571,29.08,14.11,5.13,7.13,1
30181,6/11/15,9:15:00 AM,11/6/15 9:15,0,0,0,2,1,34.05428571,31.34,14.11,5.13,7.13,1
30182,6/11/15,9:30:00 AM,11/6/15 9:30,0,0,0,2,1,34.05428571,33.28,14.11,5.13,7.13,1
30183,6/11/15,9:45:00 AM,11/6/15 9:45,0,0,0,2,1,34.05428571,36.13,14.11,5.13,7.13,1
30184,6/11/15,10:00:00 AM,11/6/15 10:00,0,0,0,2,1,36.64642857,33.46,6.81,5.09,7.09,1.15
30185,6/11/15,10:15:00 AM,11/6/15 10:15,0,0,0,2,1,36.64642857,34.47,6.81,5.09,7.09,1.15
30186,6/11/15,10:30:00 AM,11/6/15 10:30,0,0,0,2,1,36.64642857,36.35,6.81,5.09,7.09,1.15
30187,6/11/15,10:45:00 AM,11/6/15 10:45,0,0,0,2,1,36.64642857,37.79,6.81,5.09,7.09,1.15
30188,6/11/15,11:00:00 AM,11/6/15 11:00,0,0,0,2,1,37.88714286,35.78,8.11,4,5.52,2.61
30189,6/11/15,11:15:00 AM,11/6/15 11:15,0,0,0,2,1,37.88714286,38.41,8.11,4,5.52,2.61
30190,6/11/15,11:30:00 AM,11/6/15 11:30,0,0,0,2,1,37.88714286,42.07,8.11,4,5.52,2.61
30191,6/11/15,11:45:00 AM,11/6/15 11:45,0,0,0,2,1,37.88714286,41.33,8.11,4,5.52,2.61
30192,6/11/15,12:00:00 PM,11/6/15 12:00,0,0,0,2,1,46.26785714,40.08,5.5,9.8,13.8,2.61
30193,6/11/15,12:15:00 PM,11/6/15 12:15,0,0,0,2,1,46.26785714,41.16,5.5,9.8,13.8,2.61
30194,6/11/15,12:30:00 PM,11/6/15 12:30,0,0,0,2,1,46.26785714,42.87,5.5,9.8,13.8,2.61
30195,6/11/15,12:45:00 PM,11/6/15 12:45,0,0,0,2,1,46.26785714,44.25,5.5,9.8,13.8,2.61
30196,6/11/15,1:00:00 PM,11/6/15 13:00,0,0,0,2,1,50.51857143,45.47,4.39,13.01,17.01,2.81
30197,6/11/15,1:15:00 PM,11/6/15 13:15,0,0,0,2,1,50.51857143,45.94,4.39,13.01,17.01,2.81
30198,6/11/15,1:30:00 PM,11/6/15 13:30,0,0,0,2,1,50.51857143,46.28,4.39,13.01,17.01,2.81
30199,6/11/15,1:45:00 PM,11/6/15 13:45,0,0,0,2,1,50.51857143,46.53,4.39,13.01,17.01,2.81
30200,6/11/15,2:00:00 PM,11/6/15 14:00,0,0,0,2,1,62.69571429,46.67,3.5,21.23,28.22,20.72
30201,6/11/15,2:15:00 PM,11/6/15 14:15,0,0,0,2,1,62.69571429,48.28,3.5,21.23,28.22,20.72
30202,6/11/15,2:30:00 PM,11/6/15 14:30,0,0,0,2,1,62.69571429,48.83,3.5,21.23,28.22,20.72
30203,6/11/15,2:45:00 PM,11/6/15 14:45,0,0,0,2,1,62.69571429,49.16,3.5,21.23,28.22,20.72
30204,6/11/15,3:00:00 PM,11/6/15 15:00,0,0,0,2,1,68.09285714,49.23,4.84,23.22,35.08,26.58
30205,6/11/15,3:15:00 PM,11/6/15 15:15,0,0,0,2,1,68.09285714,49.83,4.84,23.22,35.08,26.58
30206,6/11/15,3:30:00 PM,11/6/15 15:30,0,0,0,2,1,68.09285714,50.98,4.84,23.22,35.08,26.58
30207,6/11/15,3:45:00 PM,11/6/15 15:45,0,0,0,2,1,68.09285714,51.53,4.84,23.22,35.08,26.58
30208,6/11/15,4:00:00 PM,11/6/15 16:00,0,0,0,2,1,83.60142857,52.92,5,41.3,50.22,35.3
30209,6/11/15,4:15:00 PM,11/6/15 16:15,0,0,0,2,1,83.60142857,53.88,5,41.3,50.22,35.3
30210,6/11/15,4:30:00 PM,11/6/15 16:30,0,0,0,2,1,83.60142857,60.88,5,41.3,50.22,35.3
30211,6/11/15,4:45:00 PM,11/6/15 16:45,0,0,0,2,1,83.60142857,55.28,5,41.3,50.22,35.3
30212,6/11/15,5:00:00 PM,11/6/15 17:00,0,0,0,2,1,65.68571429,50.6,3.5,20.36,33.62,25.12
30213,6/11/15,5:15:00 PM,11/6/15 17:15,0,0,0,2,1,65.68571429,56.25,3.5,20.36,33.62,25.12
30214,6/11/15,5:30:00 PM,11/6/15 17:30,0,0,0,2,1,65.68571429,51.6,3.5,20.36,33.62,25.12
30215,6/11/15,5:45:00 PM,11/6/15 17:45,0,0,0,2,1,65.68571429,51.54,3.5,20.36,33.62,25.12
30216,6/11/15,6:00:00 PM,11/6/15 18:00,0,0,0,2,1,58.61857143,50.34,3.5,13.98,17.28,12.48
30217,6/11/15,6:15:00 PM,11/6/15 18:15,0,0,0,2,1,58.61857143,50.66,3.5,13.98,17.28,12.48
30218,6/11/15,6:30:00 PM,11/6/15 18:30,0,0,0,2,1,58.61857143,73.85,3.5,13.98,17.28,12.48
30219,6/11/15,6:45:00 PM,11/6/15 18:45,0,0,0,2,1,58.61857143,68.21,3.5,13.98,17.28,12.48
30220,6/11/15,7:00:00 PM,11/6/15 19:00,0,0,0,2,1,49.70357143,45.12,5.5,12.1,16.1,10.13
30221,6/11/15,7:15:00 PM,11/6/15 19:15,0,0,0,2,1,49.70357143,46.4,5.5,12.1,16.1,10.13
30222,6/11/15,7:30:00 PM,11/6/15 19:30,0,0,0,2,1,49.70357143,43.08,5.5,12.1,16.1,10.13
30223,6/11/15,7:45:00 PM,11/6/15 19:45,0,0,0,2,1,49.70357143,39.78,5.5,12.1,16.1,10.13
30224,6/11/15,8:00:00 PM,11/6/15 20:00,0,0,0,2,1,46.34214286,40.7,3.82,10.24,15.24,2
30225,6/11/15,8:15:00 PM,11/6/15 20:15,0,0,0,2,1,46.34214286,42.28,3.82,10.24,15.24,2
30226,6/11/15,8:30:00 PM,11/6/15 20:30,0,0,0,2,1,46.34214286,41.83,3.82,10.24,15.24,2
30227,6/11/15,8:45:00 PM,11/6/15 20:45,0,0,0,2,1,46.34214286,41.04,3.82,10.24,15.24,2
30228,6/11/15,9:00:00 PM,11/6/15 21:00,0,0,0,2,1,40.42428571,40.35,6.56,5.17,8.86,2
30229,6/11/15,9:15:00 PM,11/6/15 21:15,0,0,0,2,1,40.42428571,39.39,6.56,5.17,8.86,2
30230,6/11/15,9:30:00 PM,11/6/15 21:30,0,0,0,2,1,40.42428571,34.58,6.56,5.17,8.86,2
30231,6/11/15,9:45:00 PM,11/6/15 21:45,0,0,0,2,1,40.42428571,34.44,6.56,5.17,8.86,2
30232,6/11/15,10:00:00 PM,11/6/15 22:00,0,0,0,2,1,36.88928571,76.28,14.11,7.08,7.08,2
30233,6/11/15,10:15:00 PM,11/6/15 22:15,0,0,0,2,0,36.88928571,40.1,14.11,7.08,7.08,2
30234,6/11/15,10:30:00 PM,11/6/15 22:30,0,0,0,2,0,36.88928571,36.18,14.11,7.08,7.08,2
30235,6/11/15,10:45:00 PM,11/6/15 22:45,0,0,0,2,0,36.88928571,33.72,14.11,7.08,7.08,2
30236,6/11/15,11:00:00 PM,11/6/15 23:00,0,0,0,2,0,36.78642857,32.19,10,9.41,8,1.64
30237,6/11/15,11:15:00 PM,11/6/15 23:15,0,0,0,2,0,36.78642857,30.39,10,9.41,8,1.64
30238,6/11/15,11:30:00 PM,11/6/15 23:30,0,0,0,2,0,36.78642857,37.51,10,9.41,8,1.64
30239,6/11/15,11:45:00 PM,11/6/15 23:45,0,0,0,2,0,36.78642857,32.59,10,9.41,8,1.64
30240,6/12/15,12:00:00 AM,12/6/15 0:00,0,0,0,2,0,44.99642857,35.02,8.61,25,15.17,1
30241,6/12/15,12:15:00 AM,12/6/15 0:15,0,0,0,2,0,44.99642857,32.67,8.61,25,15.17,1
30242,6/12/15,12:30:00 AM,12/6/15 0:30,0,0,0,2,0,44.99642857,30.85,8.61,25,15.17,1
30243,6/12/15,12:45:00 AM,12/6/15 0:45,0,0,0,2,0,44.99642857,30.51,8.61,25,15.17,1
30244,6/12/15,1:00:00 AM,12/6/15 1:00,0,0,0,2,0,28.61642857,29.48,7.02,6,3,1
30245,6/12/15,1:15:00 AM,12/6/15 1:15,0,0,0,2,0,28.61642857,28.45,7.02,6,3,1
30246,6/12/15,1:30:00 AM,12/6/15 1:30,0,0,0,2,0,28.61642857,26.77,7.02,6,3,1
30247,6/12/15,1:45:00 AM,12/6/15 1:45,0,0,0,2,0,28.61642857,26.52,7.02,6,3,1
30248,6/12/15,2:00:00 AM,12/6/15 2:00,0,0,0,2,0,29.94928571,25.79,7,6,3,1
30249,6/12/15,2:15:00 AM,12/6/15 2:15,0,0,0,2,0,29.94928571,25.52,7,6,3,1
30250,6/12/15,2:30:00 AM,12/6/15 2:30,0,0,0,2,0,29.94928571,24.73,7,6,3,1
30251,6/12/15,2:45:00 AM,12/6/15 2:45,0,0,0,2,0,29.94928571,24.88,7,6,3,1
30252,6/12/15,3:00:00 AM,12/6/15 3:00,0,0,0,2,0,28.48,24.81,5.65,5.23,3,1
30253,6/12/15,3:15:00 AM,12/6/15 3:15,0,0,0,2,0,28.48,25.15,5.65,5.23,3,1
30254,6/12/15,3:30:00 AM,12/6/15 3:30,0,0,0,2,0,28.48,24.85,5.65,5.23,3,1
30255,6/12/15,3:45:00 AM,12/6/15 3:45,0,0,0,2,0,28.48,25.24,5.65,5.23,3,1
30256,6/12/15,4:00:00 AM,12/6/15 4:00,0,0,0,2,0,28.73428571,25.18,7,7,3,1
30257,6/12/15,4:15:00 AM,12/6/15 4:15,0,0,0,2,0,28.73428571,25.22,7,7,3,1
30258,6/12/15,4:30:00 AM,12/6/15 4:30,0,0,0,2,0,28.73428571,26.08,7,7,3,1
30259,6/12/15,4:45:00 AM,12/6/15 4:45,0,0,0,2,0,28.73428571,27.16,7,7,3,1
30260,6/12/15,5:00:00 AM,12/6/15 5:00,0,0,0,2,0,32.28642857,27.83,12.44,25,3.51,1
30261,6/12/15,5:15:00 AM,12/6/15 5:15,0,0,0,2,0,32.28642857,28.75,12.44,25,3.51,1
30262,6/12/15,5:30:00 AM,12/6/15 5:30,0,0,0,2,0,32.28642857,29.82,12.44,25,3.51,1
30263,6/12/15,5:45:00 AM,12/6/15 5:45,0,0,0,2,0,32.28642857,29.84,12.44,25,3.51,1
30264,6/12/15,6:00:00 AM,12/6/15 6:00,0,0,0,2,0,31.21285714,39.75,8,11,3.51,1
30265,6/12/15,6:15:00 AM,12/6/15 6:15,0,0,0,2,0,31.21285714,31.58,8,11,3.51,1
30266,6/12/15,6:30:00 AM,12/6/15 6:30,0,0,0,2,0,31.21285714,33.95,8,11,3.51,1
30267,6/12/15,6:45:00 AM,12/6/15 6:45,0,0,0,2,0,31.21285714,34.97,8,11,3.51,1
30268,6/12/15,7:00:00 AM,12/6/15 7:00,0,0,0,2,1,34.605,34.92,7.02,4.44,5.12,1
30269,6/12/15,7:15:00 AM,12/6/15 7:15,0,0,0,2,1,34.605,36.57,7.02,4.44,5.12,1
30270,6/12/15,7:30:00 AM,12/6/15 7:30,0,0,0,2,1,34.605,38.1,7.02,4.44,5.12,1
30271,6/12/15,7:45:00 AM,12/6/15 7:45,0,0,0,2,1,34.605,38.39,7.02,4.44,5.12,1
30272,6/12/15,8:00:00 AM,12/6/15 8:00,0,0,0,2,1,36.73785714,38.25,7.02,6.21,7.21,1
30273,6/12/15,8:15:00 AM,12/6/15 8:15,0,0,0,2,1,36.73785714,34.77,7.02,6.21,7.21,1
30274,6/12/15,8:30:00 AM,12/6/15 8:30,0,0,0,2,1,36.73785714,36.19,7.02,6.21,7.21,1
30275,6/12/15,8:45:00 AM,12/6/15 8:45,0,0,0,2,1,36.73785714,33.19,7.02,6.21,7.21,1
